68593616,Unnamed: 1,28000.0,28000.0.1,28000.0.2, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,Unnamed: 19,debt_consolidation,Debt consolidation,301xx,GA,24.83,0.0,Jan-2004,685.0,689.0,0.0.1,29.0,Unnamed: 31,16.0,0.0.2,18002.0,72.0,23.0,w,0.0.3,0.0.4,32339.7724681812,32339.77,28000.0.3,4339.77,0.0.5,0.0.6,0.0.7,Apr-2018,17440.21,Unnamed: 49,Jul-2018,694.0,690.0,0.0.8,Unnamed: 54,1.0,Individual,Unnamed: 57,Unnamed: 58,Unnamed: 59,0.0.9,428.0,365724.0,0.0.10,4.0,1.0.1,1.0.2,10.0,63294.0,74.0,1.0.3,1.0.4,7762.0,74.0.1,25000.0,6.0,1.0.5,6.0.1,3.0,22858.0,1024.0,91.8,0.0.11,0.0.12,143.0,101.0,8.0,8.0.1,3.0.1,27.0,Unnamed: 90,0.0.13,29.0.1,0.0.14,4.0.1,10.0.1,4.0.2,5.0,8.0.2,10.0.2,12.0,10.0.3,16.0.1,0.0.15,0.0.16,0.0.17,2.0,95.7,75.0,0.0.18,0.0.19,406511.0,81296.0,12500.0,85509.0,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,N,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Cash,N.1,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150
94105806,,5600.0,5600.0,5600.0, 36 months,8.24,176.11,B,B1,Operations manager,10+ years,OWN,80000.0,Not Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94105806,,home_improvement,Home improvement,067xx,CT,21.81,1.0,May-1994,740.0,744.0,0.0,18.0,,17.0,0.0,23443.0,29.5,28.0,w,1531.69,1531.69,4761.39,4761.39,4068.31,693.08,0.0,0.0,0.0,Mar-2019,176.11,Apr-2019,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,231795.0,0.0,2.0,0.0,2.0,13.0,33071.0,76.0,1.0,3.0,17902.0,46.0,79400.0,0.0,0.0,0.0,5.0,14487.0,52957.0,30.7,0.0,0.0,103.0,271.0,10.0,10.0,2.0,13.0,18.0,20.0,18.0,0.0,4.0,4.0,12.0,12.0,7.0,14.0,19.0,4.0,17.0,0.0,0.0,0.0,1.0,96.4,0.0,0.0,0.0,309995.0,56514.0,76400.0,43495.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94137097,,12000.0,12000.0,12000.0, 60 months,14.99,285.42,C,C4,RN,5 years,MORTGAGE,83000.0,Source Verified,Dec-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94137097,,debt_consolidation,Debt consolidation,087xx,NJ,18.22,4.0,Sep-1996,660.0,664.0,1.0,6.0,,14.0,0.0,14970.0,87.5,30.0,w,0.0,0.0,5700.01,5700.01,3057.49,2642.52,0.0,0.0,0.0,Aug-2018,285.42,,Mar-2019,584.0,580.0,0.0,12.0,1.0,Individual,,,,0.0,0.0,210747.0,0.0,3.0,0.0,3.0,14.0,52408.0,101.0,0.0,0.0,6570.0,98.0,17100.0,0.0,0.0,5.0,3.0,16211.0,154.0,98.6,0.0,0.0,165.0,242.0,60.0,14.0,1.0,100.0,6.0,4.0,6.0,3.0,3.0,8.0,4.0,5.0,14.0,10.0,15.0,8.0,14.0,0.0,0.0,2.0,0.0,76.7,100.0,0.0,0.0,229084.0,67378.0,10700.0,51984.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93403772,,2500.0,2500.0,2500.0, 36 months,11.49,82.43,B,B5,Receptionist,2 years,OWN,25000.0,Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93403772,,debt_consolidation,Debt consolidation,342xx,FL,13.35,0.0,Nov-2004,665.0,669.0,0.0,,114.0,5.0,1.0,99.0,3.0,6.0,w,708.72,708.72,2228.66,2228.66,1791.28,437.38,0.0,0.0,0.0,Mar-2019,82.43,Apr-2019,Mar-2019,619.0,615.0,0.0,,1.0,Individual,,,,0.0,189.0,12267.0,0.0,1.0,0.0,1.0,15.0,12168.0,84.0,1.0,2.0,0.0,69.0,3300.0,1.0,0.0,1.0,3.0,2453.0,,,0.0,0.0,15.0,144.0,7.0,7.0,0.0,,,7.0,,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,,1.0,0.0,17879.0,12267.0,0.0,14579.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93900229,,10000.0,10000.0,9950.0, 36 months,14.99,346.61,C,C4,Account Manager ,2 years,RENT,45000.0,Not Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93900229,,debt_consolidation,Debt consolidation,770xx,TX,18.8,0.0,Feb-2006,665.0,669.0,1.0,24.0,,7.0,0.0,10048.0,83.7,35.0,f,0.0,0.0,11922.2111760297,11862.6,10000.0,1922.21,0.0,0.0,0.0,Aug-2018,5353.28,,Mar-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,64209.0,1.0,2.0,0.0,0.0,60.0,54161.0,130.0,1.0,1.0,3987.0,119.0,12000.0,0.0,0.0,1.0,1.0,9173.0,1443.0,85.6,0.0,0.0,129.0,113.0,6.0,6.0,0.0,6.0,,0.0,24.0,0.0,3.0,5.0,3.0,4.0,28.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,1.0,97.1,100.0,0.0,0.0,53756.0,64209.0,10000.0,41756.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94392161,,38000.0,38000.0,38000.0, 60 months,15.99,923.89,C,C5,Senior Financial Analyst,5 years,MORTGAGE,125000.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94392161,,home_improvement,Home improvement,322xx,FL,16.95,0.0,Sep-2005,680.0,684.0,0.0,58.0,,23.0,0.0,26855.0,58.6,41.0,w,24542.12,24542.12,24877.52,24877.52,13457.88,11419.64,0.0,0.0,0.0,Mar-2019,923.89,Apr-2019,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,364.0,448067.0,2.0,7.0,1.0,1.0,6.0,80974.0,105.0,1.0,3.0,9141.0,79.0,45800.0,0.0,1.0,3.0,4.0,19481.0,15337.0,61.9,0.0,0.0,130.0,134.0,4.0,4.0,3.0,4.0,,0.0,,0.0,7.0,8.0,11.0,15.0,18.0,12.0,18.0,8.0,23.0,0.0,0.0,0.0,2.0,97.5,45.5,0.0,0.0,548810.0,114469.0,40300.0,99616.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94342884,,20000.0,20000.0,20000.0, 36 months,18.99,733.02,D,D3,Store manager,6 years,RENT,55000.0,Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94342884,,debt_consolidation,Debt consolidation,923xx,CA,14.18,1.0,Mar-2006,670.0,674.0,0.0,5.0,,10.0,0.0,9073.0,61.3,15.0,w,0.0,0.0,24914.604473401,24914.6,20000.0,4914.6,0.0,0.0,0.0,Oct-2018,3297.38,,Mar-2019,719.0,715.0,0.0,5.0,1.0,Individual,,,,0.0,0.0,18872.0,0.0,2.0,2.0,2.0,8.0,9799.0,45.0,1.0,3.0,5946.0,51.0,14800.0,2.0,1.0,6.0,5.0,2696.0,4588.0,66.0,0.0,0.0,128.0,103.0,9.0,8.0,0.0,9.0,,9.0,5.0,1.0,3.0,5.0,3.0,3.0,5.0,8.0,9.0,5.0,10.0,0.0,0.0,1.0,3.0,85.7,33.3,0.0,0.0,36707.0,18872.0,13500.0,21907.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94297370,,9600.0,9600.0,9600.0, 36 months,12.74,322.27,C,C1,Inside Account Representative,4 years,RENT,40000.0,Not Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94297370,,debt_consolidation,Debt consolidation,891xx,NV,26.1,0.0,Jul-2004,680.0,684.0,2.0,,,15.0,0.0,17887.0,39.0,21.0,w,2752.43,2752.43,8687.7,8687.7,6847.57,1840.13,0.0,0.0,0.0,Mar-2019,322.27,Apr-2019,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,26604.0,0.0,2.0,0.0,2.0,19.0,8717.0,57.0,1.0,7.0,5914.0,39.0,45300.0,0.0,0.0,4.0,9.0,1900.0,3800.0,46.0,0.0,0.0,106.0,148.0,8.0,8.0,0.0,8.0,,2.0,,0.0,9.0,12.0,10.0,10.0,5.0,12.0,16.0,8.0,14.0,,0.0,0.0,1.0,100.0,66.7,0.0,0.0,60711.0,26604.0,34200.0,15411.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93157196,,15000.0,15000.0,14950.0, 36 months,21.49,568.91,D,D5,Biomedical Technician,10+ years,RENT,82000.0,Verified,Dec-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93157196,,credit_card,Credit card refinancing,953xx,CA,18.64,1.0,Jun-2000,680.0,684.0,1.0,16.0,,10.0,0.0,10226.0,59.1,21.0,f,0.0,0.0,7939.41,7912.95,2990.33,3280.86,28.45,1639.77,295.1586,Mar-2018,600.0,,May-2018,499.0,0.0,0.0,25.0,1.0,Individual,,,,0.0,98.0,60675.0,2.0,3.0,3.0,5.0,6.0,50449.0,90.0,1.0,4.0,4838.0,83.0,17300.0,4.0,1.0,7.0,9.0,6068.0,7008.0,51.0,0.0,0.0,125.0,197.0,3.0,3.0,0.0,3.0,,1.0,,0.0,3.0,4.0,6.0,9.0,9.0,7.0,12.0,4.0,10.0,0.0,0.0,0.0,4.0,95.2,16.7,0.0,0.0,73200.0,60675.0,14300.0,55900.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94306244,,25000.0,25000.0,24950.0, 36 months,10.49,812.45,B,B2,,,MORTGAGE,89777.16,Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94306244,,credit_card,Credit card refinancing,611xx,IL,27.91,0.0,Jul-1985,745.0,749.0,2.0,,,11.0,0.0,13495.0,34.6,36.0,f,7002.17,6988.17,21907.01,21863.2,17997.83,3909.18,0.0,0.0,0.0,Mar-2019,812.45,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,154526.0,3.0,5.0,4.0,6.0,3.0,70737.0,83.0,0.0,1.0,10190.0,68.0,39000.0,6.0,0.0,5.0,8.0,14048.0,19477.0,35.1,0.0,0.0,141.0,376.0,14.0,3.0,8.0,25.0,,3.0,,0.0,2.0,3.0,4.0,8.0,13.0,5.0,15.0,3.0,11.0,0.0,0.0,0.0,4.0,100.0,25.0,0.0,0.0,198778.0,84232.0,30000.0,84778.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94076686,,5000.0,5000.0,5000.0, 36 months,13.49,169.66,C,C2,Autobody Technician,7 years,MORTGAGE,112000.0,Source Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94076686,,other,Other,275xx,NC,8.64,1.0,Jul-2004,665.0,669.0,0.0,15.0,101.0,8.0,1.0,4992.0,80.5,10.0,w,0.0,0.0,5836.1238895098,5836.12,5000.0,836.12,0.0,0.0,0.0,Sep-2018,150.41,,Nov-2018,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,226673.0,0.0,3.0,1.0,1.0,8.0,18645.0,53.0,0.0,1.0,1950.0,57.0,6200.0,6.0,0.0,8.0,2.0,28334.0,146.0,94.8,0.0,0.0,148.0,54.0,23.0,8.0,2.0,37.0,,5.0,,0.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0,90.0,100.0,1.0,0.0,261783.0,23637.0,2800.0,35463.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94129246,,6000.0,6000.0,6000.0, 36 months,12.74,201.42,C,C1,Special Setvices,6 years,MORTGAGE,24000.0,Source Verified,Dec-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94129246,,credit_card,Credit card refinancing,483xx,MI,15.4,0.0,Nov-2002,685.0,689.0,1.0,59.0,,9.0,0.0,9200.0,30.8,13.0,f,0.0,0.0,2269.4,2269.4,1143.58,459.29,0.0,666.53,119.9754,Aug-2017,201.42,,Feb-2018,514.0,510.0,0.0,,1.0,Individual,,,,0.0,0.0,9200.0,1.0,0.0,0.0,0.0,,0.0,,3.0,6.0,2560.0,31.0,29900.0,0.0,0.0,3.0,6.0,1022.0,19194.0,28.4,0.0,0.0,,168.0,5.0,5.0,0.0,5.0,59.0,5.0,59.0,0.0,6.0,8.0,7.0,10.0,0.0,9.0,13.0,8.0,9.0,0.0,0.0,0.0,3.0,92.3,28.6,0.0,0.0,29900.0,9200.0,26800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94375818,,8400.0,8400.0,8400.0, 36 months,8.24,264.16,B,B1,SRS,10+ years,RENT,40000.0,Source Verified,Dec-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94375818,,car,Car financing,462xx,IN,9.06,0.0,Nov-2002,665.0,669.0,0.0,,49.0,10.0,2.0,10142.0,35.0,55.0,w,0.0,0.0,9429.1604481027,9429.16,8400.0,1029.16,0.0,0.0,0.0,Mar-2019,2568.69,,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,10142.0,0.0,0.0,0.0,0.0,54.0,0.0,,3.0,5.0,3192.0,35.0,29000.0,0.0,40.0,0.0,5.0,1014.0,11852.0,35.2,0.0,0.0,168.0,99.0,7.0,7.0,1.0,7.0,,14.0,,0.0,3.0,6.0,3.0,3.0,43.0,10.0,11.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,29000.0,10142.0,18300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
91995276,,21000.0,21000.0,20950.0, 36 months,18.99,769.68,D,D3,rental manager,3 years,RENT,125000.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91995276,,debt_consolidation,Debt consolidation,785xx,TX,10.96,0.0,Jan-2008,670.0,674.0,1.0,65.0,,15.0,0.0,17912.0,58.2,22.0,f,6290.89,6275.91,20937.44,20887.59,14709.11,6189.85,38.48,0.0,0.0,Mar-2019,769.68,Apr-2019,Mar-2019,714.0,710.0,0.0,65.0,1.0,Individual,,,,0.0,0.0,50230.0,1.0,5.0,0.0,1.0,16.0,31405.0,82.0,3.0,4.0,6639.0,67.0,30800.0,2.0,0.0,5.0,5.0,3349.0,3528.0,81.2,0.0,0.0,106.0,44.0,1.0,1.0,0.0,1.0,,1.0,,1.0,6.0,9.0,6.0,7.0,11.0,9.0,10.0,9.0,15.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,75094.0,50230.0,18800.0,38310.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94266660,,12000.0,12000.0,12000.0, 36 months,28.69,500.85,F,F1,Business Continuity Analyst,10+ years,RENT,79700.0,Source Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94266660,,debt_consolidation,Debt consolidation,911xx,CA,22.5,0.0,Sep-1998,665.0,669.0,0.0,,,8.0,0.0,57129.0,99.5,16.0,w,4012.71,4012.71,13561.63,13561.63,7987.29,5574.34,0.0,0.0,0.0,Mar-2019,500.85,Apr-2019,Mar-2019,659.0,655.0,0.0,,1.0,Individual,,,,0.0,0.0,65534.0,1.0,1.0,2.0,3.0,5.0,8405.0,96.0,0.0,3.0,19696.0,99.0,57400.0,0.0,0.0,0.0,6.0,8192.0,99.0,99.8,0.0,0.0,14.0,218.0,13.0,5.0,0.0,13.0,,13.0,,0.0,6.0,7.0,6.0,12.0,3.0,7.0,13.0,7.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,66120.0,65534.0,55400.0,8720.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94146805,,12000.0,12000.0,12000.0, 36 months,8.24,377.37,B,B1,Customer Service Supervisor,1 year,RENT,60000.0,Source Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94146805,,debt_consolidation,Debt consolidation,301xx,GA,20.24,0.0,Jul-2007,700.0,704.0,0.0,,,6.0,0.0,408.0,2.4,14.0,w,0.0,0.0,12319.211166579,12319.21,12000.0,319.21,0.0,0.0,0.0,May-2017,7407.66,,Sep-2018,789.0,785.0,0.0,,1.0,Individual,,,,0.0,609.0,42900.0,0.0,3.0,1.0,3.0,11.0,42492.0,75.0,0.0,1.0,408.0,58.0,17000.0,2.0,3.0,2.0,4.0,7150.0,16592.0,2.4,0.0,0.0,112.0,103.0,20.0,11.0,0.0,20.0,,7.0,,0.0,1.0,1.0,3.0,4.0,9.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,73399.0,42900.0,17000.0,56399.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93535094,,1000.0,1000.0,1000.0, 36 months,11.44,32.95,B,B4,owner,8 years,MORTGAGE,30000.0,Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93535094,,credit_card,Credit card refinancing,327xx,FL,21.24,0.0,Jul-1998,660.0,664.0,1.0,,,7.0,0.0,6018.0,79.2,9.0,f,0.0,0.0,1112.1303396198,1112.13,1000.0,112.13,0.0,0.0,0.0,Feb-2018,684.42,,Jan-2018,739.0,735.0,0.0,,1.0,Individual,,,,0.0,196.0,26972.0,0.0,1.0,1.0,1.0,11.0,20954.0,89.0,0.0,0.0,2283.0,86.0,7600.0,3.0,1.0,5.0,1.0,3853.0,282.0,95.5,0.0,0.0,11.0,156.0,43.0,11.0,1.0,68.0,,1.0,,0.0,4.0,4.0,4.0,5.0,1.0,6.0,7.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,31276.0,26972.0,6300.0,23676.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93862361,,15400.0,15400.0,15400.0, 60 months,13.49,354.28,C,C2,Manager ,10+ years,RENT,80000.0,Not Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93862361,,debt_consolidation,Debt consolidation,021xx,MA,14.94,0.0,Dec-1997,705.0,709.0,1.0,80.0,,25.0,0.0,7671.0,25.8,33.0,w,0.0,0.0,18414.8534535125,18414.85,15400.0,3014.85,0.0,0.0,0.0,Jul-2018,12049.35,,Jul-2018,689.0,685.0,0.0,80.0,1.0,Individual,,,,0.0,0.0,134057.0,3.0,19.0,2.0,5.0,2.0,126386.0,106.0,1.0,2.0,5989.0,90.0,29700.0,1.0,0.0,1.0,7.0,5362.0,16529.0,31.7,0.0,0.0,146.0,227.0,3.0,2.0,0.0,3.0,80.0,3.0,80.0,1.0,4.0,4.0,5.0,8.0,20.0,6.0,13.0,4.0,25.0,0.0,0.0,0.0,3.0,84.4,40.0,0.0,0.0,148900.0,134057.0,24200.0,119200.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94338716,,8000.0,8000.0,8000.0, 36 months,7.99,250.66,A,A5,DET,5 years,RENT,60000.0,Source Verified,Dec-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94338716,,debt_consolidation,Debt consolidation,926xx,CA,21.46,0.0,Nov-1999,680.0,684.0,0.0,,87.0,15.0,1.0,14826.0,47.4,24.0,w,0.0,0.0,5278.86,5278.86,4207.85,833.25,15.0,222.76,40.0968,Jan-2019,50.0,,Mar-2019,529.0,525.0,0.0,,1.0,Individual,,,,0.0,0.0,31784.0,1.0,5.0,0.0,0.0,34.0,16958.0,59.0,4.0,7.0,9955.0,53.0,31300.0,0.0,0.0,1.0,7.0,2270.0,145.0,98.7,0.0,0.0,102.0,204.0,2.0,2.0,0.0,2.0,,10.0,,0.0,2.0,7.0,2.0,3.0,12.0,9.0,12.0,7.0,15.0,0.0,0.0,0.0,4.0,100.0,100.0,1.0,0.0,60168.0,31784.0,11000.0,28868.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Nov-2018,ACTIVE,Nov-2018,1941.0,49.99,18.0
94328529,,10000.0,10000.0,10000.0, 36 months,15.99,351.53,C,C5,Labor,1 year,MORTGAGE,60000.0,Verified,Nov-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94328529,,other,Other,881xx,NM,17.48,0.0,Apr-2003,670.0,674.0,0.0,37.0,,15.0,0.0,11190.0,31.2,33.0,w,0.0,0.0,5615.6,5615.6,3864.18,1751.42,0.0,0.0,0.0,Apr-2018,351.53,,Mar-2019,609.0,605.0,0.0,37.0,1.0,Individual,,,,0.0,333.0,28066.0,4.0,1.0,0.0,0.0,32.0,16876.0,62.0,4.0,9.0,4908.0,44.0,35900.0,2.0,2.0,2.0,9.0,2159.0,14978.0,42.2,0.0,0.0,149.0,163.0,2.0,2.0,0.0,2.0,57.0,10.0,57.0,1.0,5.0,7.0,6.0,11.0,8.0,14.0,25.0,7.0,15.0,0.0,0.0,0.0,4.0,93.9,40.0,0.0,0.0,63202.0,28066.0,25900.0,27302.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93912798,,14000.0,14000.0,13950.0, 36 months,22.74,540.05,E,E1,Client Development Coordinator,< 1 year,OWN,66900.0,Source Verified,Nov-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93912798,,debt_consolidation,Debt consolidation,303xx,GA,19.33,0.0,Jul-2002,670.0,674.0,1.0,73.0,,8.0,0.0,14464.0,82.7,24.0,f,0.0,0.0,9747.43,9712.62,5828.65,3918.78,0.0,0.0,0.0,Jun-2018,540.05,,Mar-2019,499.0,0.0,0.0,73.0,1.0,Individual,,,,0.0,0.0,35009.0,1.0,2.0,2.0,2.0,4.0,20545.0,83.0,1.0,1.0,5761.0,83.0,17500.0,0.0,0.0,1.0,3.0,5835.0,936.0,93.9,0.0,0.0,134.0,172.0,9.0,4.0,1.0,9.0,73.0,4.0,73.0,2.0,3.0,3.0,4.0,10.0,4.0,6.0,19.0,3.0,8.0,0.0,0.0,0.0,3.0,91.7,100.0,0.0,0.0,42265.0,35009.0,15400.0,24765.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94286622,,20000.0,20000.0,20000.0, 60 months,14.99,475.7,C,C4,business analyst,10+ years,MORTGAGE,100000.0,Not Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94286622,,credit_card,Credit card refinancing,360xx,AL,30.07,1.0,Jun-1983,690.0,694.0,0.0,23.0,,12.0,0.0,66857.0,76.5,31.0,w,11553.41,11553.41,14092.35,14092.35,8446.59,5645.76,0.0,0.0,0.0,Mar-2019,475.7,Apr-2019,Mar-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,250397.0,1.0,3.0,1.0,2.0,11.0,36447.0,94.0,2.0,3.0,5934.0,88.0,72500.0,0.0,5.0,1.0,5.0,20866.0,2814.0,85.9,0.0,0.0,135.0,401.0,3.0,3.0,2.0,3.0,23.0,9.0,23.0,0.0,4.0,7.0,5.0,10.0,10.0,8.0,19.0,7.0,12.0,0.0,0.0,0.0,3.0,83.9,80.0,0.0,0.0,284285.0,103304.0,19900.0,38833.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94305542,,14250.0,14250.0,14250.0, 60 months,13.99,331.5,C,C3,,,OWN,31000.0,Not Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94305542,,debt_consolidation,Debt consolidation,977xx,OR,11.09,0.0,Nov-1994,775.0,779.0,0.0,,,8.0,0.0,14435.0,20.2,14.0,w,9037.74,9037.74,8939.42,8939.42,5212.26,3727.16,0.0,0.0,0.0,Feb-2019,331.5,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,14435.0,0.0,0.0,0.0,0.0,,0.0,,1.0,3.0,2285.0,20.0,71400.0,0.0,1.0,0.0,3.0,1804.0,43071.0,7.6,0.0,0.0,,171.0,7.0,7.0,2.0,7.0,,22.0,,0.0,3.0,4.0,6.0,10.0,0.0,8.0,12.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,71400.0,14435.0,46600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
94035300,,5000.0,5000.0,5000.0, 36 months,11.44,164.74,B,B4,SECURITY GUARD,6 years,RENT,22360.0,Source Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94035300,,credit_card,Credit card refinancing,900xx,CA,15.3,0.0,Aug-2011,670.0,674.0,0.0,,,10.0,0.0,3679.0,54.1,10.0,w,1414.29,1414.29,4444.8,4444.8,3585.71,859.09,0.0,0.0,0.0,Feb-2019,164.74,Apr-2019,Mar-2019,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,63378.0,1.0,5.0,0.0,1.0,14.0,59699.0,125.0,1.0,1.0,1460.0,116.0,6800.0,0.0,0.0,0.0,2.0,6338.0,3121.0,54.1,0.0,0.0,46.0,63.0,5.0,5.0,0.0,5.0,,14.0,,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,54736.0,63378.0,6800.0,47936.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93981161,,24000.0,24000.0,24000.0, 60 months,14.99,570.84,C,C4,Field Technician,10+ years,MORTGAGE,60000.0,Not Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93981161,,credit_card,Credit card refinancing,483xx,MI,2.54,1.0,Oct-1997,755.0,759.0,0.0,17.0,,11.0,0.0,5914.0,11.9,26.0,w,0.0,0.0,25425.6602593952,25425.66,24000.0,1425.66,0.0,0.0,0.0,Apr-2017,23733.13,,Nov-2018,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,95058.0,0.0,0.0,0.0,0.0,38.0,0.0,,0.0,2.0,3457.0,12.0,49600.0,1.0,0.0,6.0,2.0,8642.0,41330.0,11.9,0.0,0.0,140.0,229.0,13.0,13.0,1.0,13.0,17.0,0.0,17.0,0.0,2.0,3.0,9.0,16.0,6.0,10.0,19.0,3.0,11.0,0.0,0.0,0.0,0.0,96.2,0.0,0.0,0.0,152698.0,5914.0,46900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
